Batman: The Dark Knight Returns,"Frank Miller, Klaus Janson (Illustrator), Lynn Varley (Illustrator)",4.26,9781563893414,"'Comics', 'Graphic Novels', 'Batman', 'Fiction', 'Comic Book', 'Graphic Novels Comics', 'Dc Comics', 'Superheroes', 'Fantasy', 'Classics'",Hardcover,197,DC Comics,,161494,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327892039l/59960.jpg,26.34
Alias Grace,Margaret Atwood (Goodreads Author),4.03,9780385475716,"'Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Canada', 'Classics', 'Literary Fiction', 'Crime', 'Literature', 'Novels'",Hardcover,468,Doubleday Nan A. Talese,"'Booker Prize Nominee (1996)', 'Orange Prize Nominee for Fiction Shortlist (1997)', 'Scotiabank Giller Prize (1996)', 'James Tiptree Jr. Award Nominee for Longlist (1996)', ""Governor General's Literary Awards / Prix littéraires du Gouverneur général Nominee for Fiction (1996)"", 'Mikael Agricola -palkinto (1998)', 'International Dublin Literary Award Nominee for Shortlist (1998)'",110815,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298545436l/72579.jpg,3.25
On the Jellicoe Road,Melina Marchetta (Goodreads Author),4.13,9780670070299,"'Young Adult', 'Contemporary', 'Fiction', 'Mystery', 'Romance', 'Realistic Fiction', 'Australia', 'Coming Of Age', 'Teen', 'Young Adult Contemporary'",Paperback,290,Penguin Australia,"'Michael L. Printz Award (2009)', ""Queensland Premier's Literary Awards Nominee for Young Adult Book Award (2007)"", 'W.A. Young Readers Book Award (WAYRA) for Older Readers (2008)', 'Australian Book Industry Award (ABIA) Nominee for Older Children (2007)', 'CYBILS Award Nominee for Young Adult Fiction (2008)'",47200,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1212708945l/1162022.jpg,7.79
Going Postal,Terry Pratchett,4.37,9780060502935,"'Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Science Fiction', 'Novels', 'Adult', 'High Fantasy'",Mass Market Paperback,394,HarperTorch,"'Nebula Award Nominee for Best Novel (2005)', 'Locus Award Nominee for Best Fantasy Novel (2005)', 'Geffen Award for Best Translated Fantasy Book (2014)', 'Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2005)', 'Tähtifantasia Award Nominee (2013)', 'Margaret A. Edwards Award (2011)'",103544,98.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388236899l/64222.jpg,4.9
Hopscotch,"Julio Cortázar, Gregory Rabassa (Translator), Zofia Chądzyńska (Translator)",4.23,9780394752846,"'Fiction', 'Classics', 'Spanish Literature', 'Latin American', 'Literature', 'Novels', 'Magical Realism', 'Latin American Literature', 'Unfinished', '20th Century'",Paperback,564,Pantheon,"'National Book Award for Translation (1967)', 'Mikael Agricola -palkinto (2006)'",30672,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367728486l/53413._SY475_.jpg,7.06
The Red and the Black,"Stendhal, Roger Gard (Translator)",3.88,9780140447644,"'Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Novels', 'Historical Fiction', 'Romance', 'Classic Literature'",Paperback,608,Penguin Classics,,56623,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388254311l/14662.jpg,3.39
Pretty Little Liars,Sara Shepard (Goodreads Author),3.87,9780060887308,"'Young Adult', 'Mystery', 'Contemporary', 'Fiction', 'Chick Lit', 'Romance', 'Teen', 'Realistic Fiction', 'Thriller', 'Drama'",Hardcover,286,HarperCollins Publishers,,184077,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377830522l/162085.jpg,1.91
Under the Never Sky,Veronica Rossi (Goodreads Author),3.99,9781907411052,"'Young Adult', 'Dystopia', 'Romance', 'Fantasy', 'Science Fiction', 'Fiction', 'Post Apocalyptic', 'Adventure', 'Paranormal', 'Teen'",Paperback,374,Atom,"'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2012)'",108446,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356591725l/11594257.jpg,0.85
The Dead Zone,Stephen King (Goodreads Author),3.93,9780451155757,"'Horror', 'Fiction', 'Thriller', 'Fantasy', 'Mystery', 'Suspense', 'Paranormal', 'Science Fiction', 'Supernatural', 'Novels'",Mass Market Paperback,402,Signet/New American Library,"'Locus Award Nominee for Best Fantasy Novel (1980)', 'World Fantasy Award Nominee for Best Novel (1980)', 'Balrog Award Nominee for Best Novel (1980)'",180890,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1283509622l/11573.jpg,5.46
Stoner,"John Williams, John McGahern (Contributor)",4.29,9781590171998,"'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Historical Fiction', 'Literary Fiction', 'The United States Of America', '20th Century', 'Americana'",Paperback,278,New York Review Books,'Waterstones Book of the Year (2013)',102777,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320600716l/166997.jpg,13.04
"Love, Rosie",Cecelia Ahern,3.94,9780786891085,"'Romance', 'Chick Lit', 'Contemporary', 'Fiction', 'Adult', 'Young Adult', 'Contemporary Romance', 'Adult Fiction', 'Love', 'Novels'",Paperback,512,Hachette Books,'Corine Internationaler Buchpreis for Weltbild Leserpreis (2005)',104204,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420732457l/147865.jpg,3.11
The Glass Bead Game,"Hermann Hesse, Richard Winston (Translator), Clara Winston (Translator), Theodore Ziolkowski (Foreword)",4.12,9780312278496,"'Fiction', 'Classics', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Science Fiction', 'Germany', 'Fantasy', '20th Century'",Paperback,578,Picador,"'Премія імені Максима Рильського (1992)', 'Retro Hugo Award Nominee for Best Novel (2019)'",31704,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922806l/16634.jpg,6.95
"Night World, No. 2",L.J. Smith (Goodreads Author),4.2,9781416974512,"'Young Adult', 'Vampires', 'Paranormal', 'Romance', 'Fantasy', 'Supernatural', 'Witches', 'Paranormal Romance', 'Magic', 'Urban Fantasy'",Paperback,662,Simon Pulse,,56917,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399662376l/2985500.jpg,4.19
Hawaii,James A. Michener,4.2,9780375760372,"'Historical Fiction', 'Fiction', 'Historical', 'Classics', 'Travel', 'Novels', 'Epic', 'American History', 'Literature', 'Adult Fiction'",Paperback,1136,Dial Press Trade Paperback,,71574,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415585664l/12658.jpg,3.9
The Gormenghast Novels,"Mervyn Peake, Anthony Burgess (Introduction), Quentin Crisp (Introduction)",3.99,9780879516284,"'Fantasy', 'Fiction', 'Classics', 'Gothic', 'Novels', 'Literature', 'Science Fiction Fantasy', 'Horror', '20th Century', 'Science Fiction'",Paperback,1173,Overlook Press,,8356,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362402890l/39058.jpg,7.06
Inkdeath,"Cornelia Funke (Goodreads Author), Anthea Bell (Translator)",3.93,9781905294718,"'Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Middle Grade', 'Magic', 'Books About Books', 'German Literature', 'Young Adult Fantasy'",Hardcover,699,Chicken House,,75108,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327341991l/2325825.jpg,2.76
The Pelican Brief,John Grisham (Goodreads Author),4.01,9780385339704,"'Fiction', 'Mystery', 'Thriller', 'Suspense', 'Crime', 'Legal Thriller', 'Mystery Thriller', 'Drama', 'Novels', 'Law'",Paperback,400,Delta,'Evergreen Teen Book Award (1995)',373545,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389486877l/32499.jpg,14.49
Bastard Out of Carolina,Dorothy Allison,4.12,9780452287051,"'Fiction', 'Classics', 'Southern', 'Coming Of Age', 'Novels', 'Literary Fiction', 'Queer', 'LGBT', 'Literature', 'Contemporary'",Mass Market Paperback,320,Plume,"'Ferro-Grumley Award for Lesbian Fiction (1993)', 'National Book Award Finalist for Fiction (1992)'",38866,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424648725l/25354.jpg,5.26
The Alchemyst,Michael Scott (Goodreads Author),3.84,9780552562522,"'Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Mythology', 'Adventure', 'Urban Fantasy', 'Middle Grade', 'Teen', 'Young Adult Fantasy'",Paperback,390,Corgi Childrens,"'Rhode Island Teen Book Award (2009)', 'Iowa Teen Award Nominee (2011)', ""Rebecca Caudill Young Readers' Book Award Nominee (2011)""",141256,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361310229l/17402605.jpg,3.49
Halo,Alexandra Adornetto,3.67,9780312656263,"'Young Adult', 'Angels', 'Fantasy', 'Romance', 'Paranormal', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Demons', 'Urban Fantasy'",Hardcover,485,Feiwel & Friends,,64431,82.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278885735l/7778981.jpg,2.23
The Silver Linings Playbook,Matthew Quick (Goodreads Author),3.99,9780374533571,"'Fiction', 'Contemporary', 'Romance', 'Adult', 'Mental Health', 'Adult Fiction', 'Audiobook', 'Mental Illness', 'Realistic Fiction', 'Drama'",Paperback,289,"Sarah Crichton Books / Farrar, Straus and Giroux",'PEN/Hemingway Foundation Award Nominee (2009)',149596,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358277412l/13539044.jpg,0.88
Sweet Evil,Wendy Higgins (Goodreads Author),4.09,9780062085610,"'Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Angels', 'Demons', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Fiction'",Paperback,447,HarperTeen,'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)',71729,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337613719l/11808950.jpg,2.76
The Spy Who Came In from the Cold,John le Carré,4.06,9780743442534,"'Fiction', 'Thriller', 'Mystery', 'Espionage', 'Classics', 'Suspense', 'Crime', 'Novels', 'Mystery Thriller', 'Drama'",Paperback,224,Scribner,"'Somerset Maugham Award (1964)', 'Edgar Award for Best Novel (1965)', 'CWA Gold Dagger Award for Fiction (1963)', 'The CWA Dagger of Daggers (2005)'",77293,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327719782l/19494.jpg,1.99
Eclipse,Stephenie Meyer,3.7,9780316160209,"'Young Adult', 'Fantasy', 'Romance', 'Vampires', 'Fiction', 'Paranormal', 'Paranormal Romance', 'Supernatural', 'Werewolves', 'Teen'",Hardcover,629,"Little, Brown and Company","'Colorado Blue Spruce Young Adult Book Award (2009)', 'Teen Buckeye Book Award (2008)'",1424531,82.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361038355l/428263.jpg,3.11
Les Fleurs du Mal,"Charles Baudelaire, Cyril Scott, Richard Howard (Translator)",4.25,9780879234621,"'Poetry', 'Classics', 'France', 'French Literature', 'Fiction', '19th Century', 'Literature', 'School', 'Gothic', 'Classic Literature'",Paperback,365,David R. Godine Publisher,'National Book Award for Translation (1983)',49287,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388667125l/203220.jpg,9.22
Memoirs of Hadrian,"Marguerite Yourcenar, Grace Frick (Translator)",4.25,9780374529260,"'Historical Fiction', 'Fiction', 'Classics', 'France', 'Historical', 'French Literature', 'Literature', 'Philosophy', 'Novels', 'LGBT'",Paperback,347,"Farrar, Straus and Giroux",'Prix Femina Vacaresco (1952)',18979,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416448158l/12172.jpg,7.07
White Teeth,Zadie Smith,3.77,9780375703867,"'Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'British Literature', 'Literature', 'Adult Fiction', 'Historical Fiction', 'Classics', 'Adult'",Paperback,448,Vintage,"'Orange Prize Nominee for Fiction Shortlist (2000)', 'Guardian First Book Award (2000)', 'James Tait Black Memorial Prize for Fiction (2000)', 'Whitbread Award for First Novel (2000)', 'John Llewellyn Rhys Prize Nominee (2000)', 'Puddly Award for Debut Novel (2001)', 'National Book Critics Circle Award Nominee for Fiction (2000)', ""Commonwealth Writers' Prize for Best First Book Overall (2001)"", 'Sunday Times/Peters Fraser + Dunlop Young Writer of the Year Award (2001)', 'Betty Trask Award (2001)'",124344,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374739885l/3711.jpg,2.49
Breaking Dawn,Stephenie Meyer,3.7,9780316067928,"'Young Adult', 'Fantasy', 'Romance', 'Vampires', 'Fiction', 'Paranormal', 'Paranormal Romance', 'Supernatural', 'Werewolves', 'Urban Fantasy'",Hardcover,756,"Little, Brown and Company","""Children's Choice Book Award for Teen Choice Book of the Year (2009)"", 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)', 'LovelyBooks Leserpreis for Romantik/Liebe/Gefühl (2009)'",1323975,81.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039438l/1162543._SY475_.jpg,3.99
Cujo,Stephen King (Goodreads Author),3.73,9780307348241,"'Horror', 'Fiction', 'Thriller', 'Suspense', 'Animals', 'Adult', 'Audiobook', 'Novels', 'Fantasy', 'Dogs'",Paperback,432,Plaza y Janés,"'Locus Award Nominee for Best Fantasy Novel (1982)', 'Balrog Award Nominee for Best Novel (1982)', 'British Fantasy Award for Best Novel (August Derlith Fantasy Award) (1982)'",228132,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394208144l/10603.jpg,10.53
The Angel's Game,"Carlos Ruiz Zafón, Lucia Graves (Translator)",3.93,9780385528702,"'Fiction', 'Historical Fiction', 'Mystery', 'Fantasy', 'Spain', 'Books About Books', 'Gothic', 'Magical Realism', 'Historical', 'Spanish Literature'",Hardcover,531,Doubleday,,115611,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388330801l/4912857.jpg,5.55
Effortless,S.C. Stephens (Goodreads Author),4.36,9781476717487,"'Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Music', 'College', 'Young Adult', 'Adult', 'Chick Lit', 'Erotica'",Paperback,487,Gallery Books,,113408,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364805648l/15842441.jpg,7.31
Garden Spells,Sarah Addison Allen (Goodreads Author),4.06,9780553805482,"'Fiction', 'Magical Realism', 'Fantasy', 'Romance', 'Chick Lit', 'Magic', 'Contemporary', 'Adult', 'Adult Fiction', 'Paranormal'",Hardcover,304,Bantam,,86660,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347309330l/1158967.jpg,5.26
The Immortal Rules,Julie Kagawa (Goodreads Author),4.08,9780373210510,"'Vampires', 'Young Adult', 'Fantasy', 'Paranormal', 'Dystopia', 'Romance', 'Urban Fantasy', 'Post Apocalyptic', 'Supernatural', 'Fiction'",Hardcover,485,Harlequin Teen,'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)',65414,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323357921l/10215349.jpg,4.54
Anne of the Island,L.M. Montgomery,4.23,9780553213171,"'Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Romance', 'Historical', 'Canada', 'Audiobook', 'Middle Grade'",Paperback,243,Bantam Books,,134515,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435829564l/77392._SY475_.jpg,3.94
The Selfish Gene,Richard Dawkins (Goodreads Author),4.14,9780199291151,"'Science', 'Nonfiction', 'Biology', 'Evolution', 'Philosophy', 'Psychology', 'Popular Science', 'Genetics', 'Audiobook', 'Atheism'",Paperback,360,"Oxford University Press, USA",,140360,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366758096l/61535.jpg,1.29
Rant,Chuck Palahniuk (Goodreads Author),3.82,9780385517874,"'Fiction', 'Science Fiction', 'Horror', 'Contemporary', 'Novels', 'Time Travel', 'Humor', 'Adult Fiction', 'American', 'Thriller'",Hardcover,320,Doubleday Books,,61508,88.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388248283l/22285.jpg,6.05
The Princess Diaries,Meg Cabot (Goodreads Author),3.79,9780613371650,"'Young Adult', 'Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Teen', 'Childrens', 'Humor', 'Realistic Fiction', 'High School'",Library Binding,283,Turtleback,'Evergreen Teen Book Award (2003)',233422,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355011082l/38980.jpg,3.72
The Blue Castle,L.M. Montgomery,4.26,9780553280517,"'Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Young Adult', 'Historical', 'Canada', 'Historical Romance', 'Adult', 'Adult Fiction'",Mass Market Paperback,218,Bantam Books,,29712,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442108651l/95693.jpg,10.46
The French Lieutenant's Woman,John Fowles,3.87,9780099478331,"'Fiction', 'Classics', 'Historical Fiction', 'Romance', 'Historical', 'Literature', 'British Literature', 'Novels', 'Literary Fiction', '20th Century'",Paperback,470,Vintage,'WH Smith Literary Award (1970)',46639,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466630905l/56034._SY475_.jpg,1.5
Cross My Heart and Hope to Spy,Ally Carter (Goodreads Author),4.12,9781423100058,"'Young Adult', 'Romance', 'Mystery', 'Contemporary', 'Fiction', 'Espionage', 'Adventure', 'Chick Lit', 'Teen', 'Action'",Hardcover,236,"Little, Brown Books for Young Readers",,82021,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342448094l/568645.jpg,3.16
The Tenant of Wildfell Hall,"Anne Brontë, Stevie Davies (Editor, Introduction)",3.96,9780140434743,"'Classics', 'Fiction', 'Romance', '19th Century', 'Victorian', 'Historical Fiction', 'Literature', 'British Literature', 'Gothic', 'Classic Literature'",Paperback,576,Penguin Books,,89567,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479652419l/337113.jpg,3.88
Max,James Patterson (Goodreads Author),4.06,9780316002899,"'Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Romance', 'Paranormal', 'Action', 'Teen', 'Dystopia'",Hardcover,309,jimmy patterson,'Carnegie Medal Nominee (2010)',68433,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441219978l/3393124._SY475_.jpg,3.4
Beautiful Darkness,"Kami Garcia (Goodreads Author), Margaret Stohl (Goodreads Author)",3.83,9780316077057,"'Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Magic', 'Fiction', 'Supernatural', 'Witches', 'Paranormal Romance', 'Urban Fantasy'",Hardcover,503,"Little, Brown and Company",'Goodreads Choice Award Nominee for Young Adult Fantasy (2010)',124321,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879100l/7842288.jpg,3.17
The Satanic Verses,Salman Rushdie,3.71,9780312270827,"'Fiction', 'Magical Realism', 'Classics', 'India', 'Fantasy', 'Literature', 'Religion', 'Novels', 'Contemporary', 'Literary Fiction'",Paperback,561,Picador USA,"'Booker Prize Nominee (1988)', 'Whitbread Award for Novel (1988)'",55906,85.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281988101l/12781.jpg,3.17
Metamorphoses,"Ovid, David Raeburn (Translation), Denis Feeney (Contributor)",4.06,9780140447897,"'Classics', 'Poetry', 'Mythology', 'Fiction', 'Literature', 'Fantasy', 'Ancient', 'School', 'Philosophy', 'Classic Literature'",Paperback,723,Penguin,'Harold Morton Landon Translation Award (2004)',58144,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420818932l/1715.jpg,4.62
"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz (Illustrator)",4.23,9780689711732,"'Picture Books', 'Childrens', 'Fiction', 'Classics', 'Realistic Fiction', 'Humor', 'Kids', 'Family', 'Emotion', 'Juvenile'",Paperback,32,Atheneum Books for Young Readers,"""George C. Stone Center for Children's Books Recognition of Merit Award (1988)"", 'Indies Choice Book Award for Picture Book Hall of Fame (2010)', 'California Young Readers Medal Nominee for Primary (1976)'",171373,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510014978l/46677._SX318_.jpg,7.33
A New Earth: Awakening to Your Life's Purpose,Eckhart Tolle,4.08,9780452287587,"'Nonfiction', 'Spirituality', 'Self Help', 'Philosophy', 'Psychology', 'Personal Development', 'Inspirational', 'Religion', 'Audiobook', 'New Age'",Paperback,316,Plume,,157778,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388206232l/76334.jpg,5.13
City of Thieves,David Benioff,4.28,9780670018703,"'Historical Fiction', 'Fiction', 'War', 'Russia', 'Historical', 'World War II', 'Audiobook', 'Adventure', 'Adult', 'Adult Fiction'",Hardcover,258,Viking Books,"'ALA Alex Award (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)'",116520,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392015757l/1971304.jpg,5.26
Stolen: A Letter to My Captor,Lucy Christopher (Goodreads Author),3.91,9781906427139,"'Young Adult', 'Contemporary', 'Fiction', 'Romance', 'Realistic Fiction', 'Thriller', 'Mystery', 'Australia', 'Teen', 'Dark'",Paperback,304,Chicken House Ltd,"""Children's Book Council of Australia Award Nominee for Older Readers Book of the Year (2010)"", 'Michael L. Printz Award Nominee (2011)', ""Prime Minister's Literary Awards Nominee for Young Adult Fiction (2010)"", 'Branford Boase Award (2010)', 'The Inky Awards for Gold Inky (2010)', 'Lincoln Award Nominee (2015)', 'CYBILS Award Nominee for Young Adult Fiction (2010)', 'Carnegie Medal Nominee (2010)'",67437,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311064295l/6408862.jpg,3.18
Fall of Giants,Ken Follett (Goodreads Author),4.28,9780525951650,"'Historical Fiction', 'Fiction', 'Historical', 'War', 'Audiobook', 'Adult', 'Novels', 'World War I', 'Epic', 'Russia'",Hardcover,985,Berkley,'Goodreads Choice Award for Historical Fiction (2010)',267909,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470384630l/7315573._SY475_.jpg,4.01
Just So Stories,Rudyard Kipling,4.07,9780517266557,"'Classics', 'Fiction', 'Short Stories', 'Childrens', 'Fantasy', 'Animals', 'Young Adult', 'Literature', 'British Literature', 'Juvenile'",Hardcover,210,Gramercy Books,'Lewis Carroll Shelf Award (1967)',44858,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546075870l/34053.jpg,2.86
Old Yeller,Fred Gipson,4.08,9780060935474,"'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Historical Fiction', 'Dogs', 'Middle Grade', 'School', 'Realistic Fiction'",Paperback,132,Harper Perennial Modern Classics,"'Newbery Medal Nominee (1957)', 'Nene Award (1966)', ""Pacific Northwest Library Association Young Reader's Choice Award (1959)"", ""William Allen White Children's Book Award (1959)"", 'Oklahoma Sequoyah Award (1959)'",85936,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327940112l/130580.jpg,3.74
Quo Vadis,"Henryk Sienkiewicz, W.S. Kuniczak (Translator)",4.16,9780781805506,"'Classics', 'Historical Fiction', 'Fiction', 'Polish Literature', 'Historical', 'Literature', 'Religion', 'Romance', 'Christian', 'Novels'",Paperback,589,Hippocrene Books,,26430,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340709653l/538845.jpg,2.86
Guards! Guards!,Terry Pratchett,4.31,9780061020643,"'Fantasy', 'Fiction', 'Humor', 'Comedy', 'Dragons', 'Science Fiction Fantasy', 'Audiobook', 'Magic', 'Novels', 'High Fantasy'",Mass Market Paperback,376,HarperTorch,'Margaret A. Edwards Award (2011)',165125,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431127356l/64216.jpg,4.65
أولاد حارتنا,"Naguib Mahfouz, نجيب محفوظ",4.11,9789770915349,"'Fiction', 'Novels', 'Classics', 'Literature', 'Egypt', 'Africa', 'Historical Fiction', 'Nobel Prize', 'Religion', 'Philosophy'",Paperback,600,دار الشروق,,23147,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1213947027l/2364284.jpg,33.19
Something Borrowed,Emily Giffin (Goodreads Author),3.85,9780312321185,"'Chick Lit', 'Romance', 'Fiction', 'Contemporary', 'Adult', 'Contemporary Romance', 'Adult Fiction', 'Audiobook', 'Womens Fiction', 'Novels'",Hardcover,322,St. Martin's Press,,507432,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305063535l/42156.jpg,3.17
Born at Midnight,C.C. Hunter (Goodreads Author),4.12,9780312624675,"'Young Adult', 'Fantasy', 'Paranormal', 'Vampires', 'Romance', 'Werewolves', 'Supernatural', 'Paranormal Romance', 'Magic', 'Witches'",Paperback,398,St. Martin's Griffin,'Gayle Wilson Award of Excellence for Young Adult (2012)',81877,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546092698l/8705784._SY475_.jpg,2.76
A Man Called Ove,"Fredrik Backman (Goodreads Author), Henning Koch (Goodreads Author) (Translator)",4.36,9781476738017,"'Fiction', 'Contemporary', 'Audiobook', 'Humor', 'Book Club', 'Adult', 'Adult Fiction', 'Sweden', 'Novels', 'Realistic Fiction'",Hardcover,337,Atria Books,,568758,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405259930l/18774964.jpg,6.95
Elantris,Brandon Sanderson (Goodreads Author),4.18,9780765350374,"'Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Adult', 'Science Fiction Fantasy', 'Audiobook', 'Magic', 'Romance', 'Science Fiction'",Mass Market Paperback,638,Tor Fantasy,,176059,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475740953l/68427._SY475_.jpg,9.83
Gilead,Marilynne Robinson,3.85,9780312424404,"'Fiction', 'Historical Fiction', 'Religion', 'Novels', 'Literary Fiction', 'Literature', 'Contemporary', 'Audiobook', 'American', 'Classics'",Paperback,247,Picador USA,"'Pulitzer Prize for Fiction (2005)', 'Orange Prize Nominee for Fiction Longlist (2006)', 'PEN/Faulkner Award for Fiction Nominee (2005)', 'Ambassador Book Award for Fiction (2005)', 'Los Angeles Times Book Prize Nominee for Fiction (2004)', 'Chicago Tribune Heartland Prize for Fiction (2005)', 'Rodda Book Award (2006)', 'National Book Critics Circle Award for Fiction (2004)', 'Frederic G. Melcher Book Award (2004)', 'Society of Midland Authors Award for Adult Fiction (2005)'",80189,88.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558681761l/68210._SY475_.jpg,8.31
Extras,Scott Westerfeld (Goodreads Author),3.59,9781416951179,"'Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Romance', 'Teen', 'Adventure', 'Post Apocalyptic', 'Futuristic'",Hardcover,417,Simon Pulse,"'Ditmar Award Nominee for Best Novel (2008)', 'The Inky Awards Nominee for Silver Inky (2008)'",103927,84.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187650l/493456.jpg,3.98
